date,employee_id,employee_name,department,clock_in,clock_out,break_minutes,paid_leave,actual_work_hours,overtime_hours,clock_imputed,source_file
2024-01-16,EMP-884,社員007,総務部,09:23,18:48,60,0,8.42,0.41999999999999993,False,05_総務部_勤怠_202401.csv
2024-01-17,EMP-884,社員007,総務部,09:01,17:09,60,0,7.13,0.0,False,05_総務部_勤怠_202401.csv
2024-01-18,EMP-884,社員007,総務部,09:08,17:45,60,0,7.62,0.0,False,05_総務部_勤怠_202401.csv
2024-01-19,EMP-884,社員007,総務部,09:01,18:22,60,0,8.35,0.34999999999999964,False,05_総務部_勤怠_202401.csv
2024-01-22,EMP-884,社員007,総務部,09:15,17:54,60,0,7.65,0.0,False,05_総務部_勤怠_202401.csv
2024-01-23,EMP-884,社員007,総務部,09:02,17:55,60,0,7.88,0.0,False,05_総務部_勤怠_202401.csv
2024-01-24,EMP-884,社員007,総務部,09:18,19:37,60,0,9.32,1.3200000000000003,False,05_総務部_勤怠_202401.csv
2024-01-25,EMP-884,社員007,総務部,08:33,19:11,60,0,9.63,1.6300000000000008,False,05_総務部_勤怠_202401.csv
2024-01-26,EMP-884,社員007,総務部,09:21,17:56,60,0,7.58,0.0,False,05_総務部_勤怠_202401.csv
2024-01-29,EMP-884,社員007,総務部,08:25,18:37,60,0,9.2,1.1999999999999993,False,05_総務部_勤怠_202401.csv
2024-01-30,EMP-884,社員007,総務部,09:04,17:05,60,0,7.02,0.0,False,05_総務部_勤怠_202401.csv
2024-01-31,EMP-884,社員007,総務部,09:14,19:17,60,0,9.05,1.0500000000000007,False,05_総務部_勤怠_202401.csv
2024-01-02,EMP-565,社員008,総務部,09:10,19:46,60,0,9.6,1.5999999999999996,False,05_総務部_勤怠_202401.csv
2024-01-03,EMP-565,社員008,総務部,08:13,17:51,60,0,8.63,0.6300000000000008,False,05_総務部_勤怠_202401.csv
2024-01-04,EMP-565,社員008,総務部,08:47,17:35,60,0,7.8,0.0,False,05_総務部_勤怠_202401.csv
2024-01-05,EMP-565,社員008,総務部,09:08,17:15,60,0,7.12,0.0,False,05_総務部_勤怠_202401.csv
2024-01-08,EMP-565,社員008,総務部,08:01,17:10,60,0,8.15,0.15000000000000036,False,05_総務部_勤怠_202401.csv
2024-01-09,EMP-565,社員008,総務部,08:07,18:31,60,0,9.4,1.4000000000000004,False,05_総務部_勤怠_202401.csv
2024-01-10,EMP-565,社員008,総務部,09:28,19:38,60,0,9.17,1.17,False,05_総務部_勤怠_202401.csv
2024-01-11,EMP-565,社員008,総務部,09:16,17:31,60,0,7.25,0.0,False,05_総務部_勤怠_202401.csv
2024-01-12,EMP-565,社員008,総務部,09:18,19:27,60,0,9.15,1.1500000000000004,False,05_総務部_勤怠_202401.csv
2024-01-15,EMP-565,社員008,総務部,09:19,17:27,60,0,7.13,0.0,False,05_総務部_勤怠_202401.csv
2024-01-16,EMP-565,社員008,総務部,09:14,19:14,60,0,9.0,1.0,False,05_総務部_勤怠_202401.csv
2024-01-17,EMP-565,社員008,総務部,09:16,19:41,60,0,9.42,1.42,False,05_総務部_勤怠_202401.csv
2024-01-18,EMP-565,社員008,総務部,09:02,18:19,60,0,8.28,0.27999999999999936,False,05_総務部_勤怠_202401.csv
2024-01-19,EMP-565,社員008,総務部,09:26,17:33,60,0,7.12,0.0,False,05_総務部_勤怠_202401.csv
2024-01-22,EMP-565,社員008,総務部,08:58,17:32,60,0,7.57,0.0,False,05_総務部_勤怠_202401.csv
2024-01-23,EMP-565,社員008,総務部,08:29,19:46,60,0,10.28,2.2799999999999994,False,05_総務部_勤怠_202401.csv
2024-01-24,EMP-565,社員008,総務部,09:18,17:49,60,0,7.52,0.0,False,05_総務部_勤怠_202401.csv
2024-01-25,EMP-565,社員008,総務部,09:05,17:53,60,0,7.8,0.0,False,05_総務部_勤怠_202401.csv
2024-01-26,EMP-565,社員008,総務部,09:10,19:46,60,0,9.6,1.5999999999999996,False,05_総務部_勤怠_202401.csv
2024-01-29,EMP-565,社員008,総務部,09:10,17:13,60,0,7.05,0.0,False,05_総務部_勤怠_202401.csv
2024-01-30,EMP-565,社員008,総務部,09:27,19:06,60,0,8.65,0.6500000000000004,False,05_総務部_勤怠_202401.csv
2024-01-01,EMP-331,社員009,総務部,08:10,19:30,60,0,10.33,2.33,False,05_総務部_勤怠_202401.csv
2024-01-02,EMP-331,社員009,総務部,09:09,19:52,60,0,9.72,1.7200000000000006,False,05_総務部_勤怠_202401.csv
2024-01-03,EMP-331,社員009,総務部,09:25,18:05,60,0,7.67,0.0,False,05_総務部_勤怠_202401.csv
2024-01-05,EMP-331,社員009,総務部,09:00,17:30,60,1,7.5,0.0,False,05_総務部_勤怠_202401.csv
2024-01-08,EMP-331,社員009,総務部,08:41,17:27,60,0,7.77,0.0,False,05_総務部_勤怠_202401.csv
2024-01-09,EMP-331,社員009,総務部,08:05,18:49,60,0,9.73,1.7300000000000004,False,05_総務部_勤怠_202401.csv
2024-01-10,EMP-331,社員009,総務部,08:07,17:57,60,0,8.83,0.8300000000000001,False,05_総務部_勤怠_202401.csv
2024-01-11,EMP-331,社員009,総務部,09:15,17:55,60,0,7.67,0.0,False,05_総務部_勤怠_202401.csv
2024-01-12,EMP-331,社員009,総務部,09:18,18:03,60,0,7.75,0.0,False,05_総務部_勤怠_202401.csv
2024-01-15,EMP-331,社員009,総務部,09:13,18:47,60,0,8.57,0.5700000000000003,False,05_総務部_勤怠_202401.csv
2024-01-16,EMP-331,社員009,総務部,09:01,18:25,60,0,8.4,0.40000000000000036,False,05_総務部_勤怠_202401.csv
2024-01-17,EMP-331,社員009,総務部,09:07,19:03,60,0,8.93,0.9299999999999997,False,05_総務部_勤怠_202401.csv
2024-01-18,EMP-331,社員009,総務部,09:17,17:17,60,0,7.0,0.0,False,05_総務部_勤怠_202401.csv
2024-01-19,EMP-331,社員009,総務部,09:03,18:39,60,0,8.6,0.5999999999999996,False,05_総務部_勤怠_202401.csv
2024-01-22,EMP-331,社員009,総務部,09:00,17:18,60,0,7.3,0.0,False,05_総務部_勤怠_202401.csv
2024-01-23,EMP-331,社員009,総務部,09:07,19:14,60,0,9.12,1.1199999999999992,False,05_総務部_勤怠_202401.csv
2024-01-24,EMP-331,社員009,総務部,09:04,18:46,60,0,8.7,0.6999999999999993,False,05_総務部_勤怠_202401.csv
2024-01-25,EMP-331,社員009,総務部,09:25,18:51,60,0,8.43,0.4299999999999997,False,05_総務部_勤怠_202401.csv
2024-01-26,EMP-331,社員009,総務部,08:18,19:47,60,0,10.48,2.4800000000000004,False,05_総務部_勤怠_202401.csv
2024-01-29,EMP-331,社員009,総務部,08:12,17:38,60,0,8.43,0.4299999999999997,False,05_総務部_勤怠_202401.csv
2024-01-30,EMP-331,社員009,総務部,09:09,17:13,60,0,7.07,0.0,False,05_総務部_勤怠_202401.csv
2024-01-31,EMP-331,社員009,総務部,09:28,18:22,60,0,7.9,0.0,False,05_総務部_勤怠_202401.csv
2024-01-01,EMP-761,社員010,総務部,08:51,17:21,60,0,7.5,0.0,False,05_総務部_勤怠_202401.csv
2024-01-02,EMP-761,社員010,総務部,08:35,17:31,60,0,7.93,0.0,False,05_総務部_勤怠_202401.csv
2024-01-03,EMP-761,社員010,総務部,09:24,17:49,60,0,7.42,0.0,False,05_総務部_勤怠_202401.csv
2024-01-04,EMP-761,社員010,総務部,08:54,19:55,60,0,10.02,2.0199999999999996,False,05_総務部_勤怠_202401.csv
2024-01-05,EMP-761,社員010,総務部,08:59,18:51,60,0,8.87,0.8699999999999992,False,05_総務部_勤怠_202401.csv
2024-01-08,EMP-761,社員010,総務部,08:06,19:39,60,0,10.55,2.5500000000000007,False,05_総務部_勤怠_202401.csv
2024-01-09,EMP-761,社員010,総務部,08:32,17:10,60,0,7.63,0.0,False,05_総務部_勤怠_202401.csv
2024-01-10,EMP-761,社員010,総務部,09:05,19:18,60,0,9.22,1.2200000000000006,False,05_総務部_勤怠_202401.csv
2024-01-11,EMP-761,社員010,総務部,09:23,17:09,60,0,6.77,0.0,False,05_総務部_勤怠_202401.csv
2024-01-12,EMP-761,社員010,総務部,08:07,17:28,60,0,8.35,0.34999999999999964,False,05_総務部_勤怠_202401.csv
2024-01-15,EMP-761,社員010,総務部,08:15,18:21,60,0,9.1,1.0999999999999996,False,05_総務部_勤怠_202401.csv
2024-01-16,EMP-761,社員010,総務部,09:11,19:48,60,0,9.62,1.6199999999999992,False,05_総務部_勤怠_202401.csv
2024-01-17,EMP-761,社員010,総務部,08:09,19:26,60,0,10.28,2.2799999999999994,False,05_総務部_勤怠_202401.csv
2024-01-18,EMP-761,社員010,総務部,09:13,18:57,60,0,8.73,0.7300000000000004,False,05_総務部_勤怠_202401.csv
2024-01-19,EMP-761,社員010,総務部,09:30,17:28,60,0,6.97,0.0,False,05_総務部_勤怠_202401.csv
2024-01-23,EMP-761,社員010,総務部,08:05,18:20,60,0,9.25,1.25,False,05_総務部_勤怠_202401.csv
2024-01-24,EMP-761,社員010,総務部,09:00,17:30,60,1,7.5,0.0,False,05_総務部_勤怠_202401.csv
2024-01-25,EMP-761,社員010,総務部,08:57,19:03,60,0,9.1,1.0999999999999996,False,05_総務部_勤怠_202401.csv
2024-01-26,EMP-761,社員010,総務部,09:13,18:56,60,0,8.72,0.7200000000000006,False,05_総務部_勤怠_202401.csv
2024-01-29,EMP-761,社員010,総務部,09:23,19:20,60,0,8.95,0.9499999999999993,False,05_総務部_勤怠_202401.csv
2024-01-31,EMP-761,社員010,総務部,08:44,18:28,60,0,8.73,0.7300000000000004,False,05_総務部_勤怠_202401.csv
