staff_id,name,store_id,employment_type,hourly_wage,work_date,clock_in,clock_out,break_minutes,work_hours,late_night,base_wage,late_night_premium,total_wage,overtime_hours,source_file
R002-S17,スタッフR00217,R002_渋谷店,アルバイト,1103,2024-01-27,16:00,20:30,0,4.5,False,4963.5,0.0,4963.5,0.0,shift_R002_202401.csv
R002-S18,スタッフR00218,R002_渋谷店,アルバイト,1135,2024-01-27,21:30,01:35,0,4.1,True,4653.5,1163.38,5816.88,0.0,shift_R002_202401.csv
R002-S19,スタッフR00219,R002_渋谷店,社員,1955,2024-01-27,11:00,14:48,0,3.8,False,7429.0,0.0,7429.0,0.0,shift_R002_202401.csv
R002-S20,スタッフR00220,R002_渋谷店,パート,1103,2024-01-27,14:00,17:36,0,3.6,False,3970.8,0.0,3970.8,0.0,shift_R002_202401.csv
R002-S01,スタッフR00201,R002_渋谷店,アルバイト,1073,2024-01-28,19:00,02:18,45,7.3,True,7832.9,1958.22,9791.12,0.0,shift_R002_202401.csv
R002-S02,スタッフR00202,R002_渋谷店,アルバイト,1187,2024-01-28,18:30,00:42,45,6.2,True,7359.4,1839.85,9199.25,0.0,shift_R002_202401.csv
R002-S04,スタッフR00204,R002_渋谷店,アルバイト,1063,2024-01-28,14:00,18:00,0,4.0,False,4252.0,0.0,4252.0,0.0,shift_R002_202401.csv
R002-S05,スタッフR00205,R002_渋谷店,パート,1168,2024-01-28,15:30,19:06,0,3.6,False,4204.8,0.0,4204.8,0.0,shift_R002_202401.csv
R002-S06,スタッフR00206,R002_渋谷店,アルバイト,1146,2024-01-28,11:30,17:36,45,6.1,False,6990.6,0.0,6990.6,0.0,shift_R002_202401.csv
R002-S07,スタッフR00207,R002_渋谷店,パート,1272,2024-01-28,15:30,20:48,0,5.3,False,6741.6,0.0,6741.6,0.0,shift_R002_202401.csv
R002-S08,スタッフR00208,R002_渋谷店,アルバイト,1060,2024-01-28,14:00,19:48,0,5.8,False,6148.0,0.0,6148.0,0.0,shift_R002_202401.csv
R002-S09,スタッフR00209,R002_渋谷店,パート,1118,2024-01-28,15:30,19:18,0,3.8,False,4248.4,0.0,4248.4,0.0,shift_R002_202401.csv
R002-S10,スタッフR00210,R002_渋谷店,パート,1148,2024-01-28,13:30,17:54,0,4.4,False,5051.2,0.0,5051.2,0.0,shift_R002_202401.csv
R002-S11,スタッフR00211,R002_渋谷店,社員,2189,2024-01-28,11:30,18:54,45,7.4,False,16198.6,0.0,16198.6,0.0,shift_R002_202401.csv
R002-S12,スタッフR00212,R002_渋谷店,アルバイト,1200,2024-01-28,15:30,20:54,0,5.4,False,6480.0,0.0,6480.0,0.0,shift_R002_202401.csv
R002-S13,スタッフR00213,R002_渋谷店,社員,2170,2024-01-28,11:00,18:12,45,7.2,False,15624.0,0.0,15624.0,0.0,shift_R002_202401.csv
R002-S14,スタッフR00214,R002_渋谷店,アルバイト,1193,2024-01-28,12:00,16:18,0,4.3,False,5129.9,0.0,5129.9,0.0,shift_R002_202401.csv
R002-S15,スタッフR00215,R002_渋谷店,アルバイト,1105,2024-01-28,11:00,18:30,45,7.5,False,8287.5,0.0,8287.5,0.0,shift_R002_202401.csv
R002-S16,スタッフR00216,R002_渋谷店,アルバイト,1172,2024-01-28,20:00,03:06,45,7.1,True,8321.2,2080.3,10401.5,0.0,shift_R002_202401.csv
R002-S17,スタッフR00217,R002_渋谷店,アルバイト,1103,2024-01-28,19:00,02:30,45,7.5,True,8272.5,2068.12,10340.62,0.0,shift_R002_202401.csv
R002-S18,スタッフR00218,R002_渋谷店,アルバイト,1135,2024-01-28,18:30,00:48,45,6.3,True,7150.5,1787.62,8938.12,0.0,shift_R002_202401.csv
R002-S19,スタッフR00219,R002_渋谷店,社員,1955,2024-01-28,10:00,17:30,45,7.5,False,14662.5,0.0,14662.5,0.0,shift_R002_202401.csv
R002-S20,スタッフR00220,R002_渋谷店,パート,1103,2024-01-28,14:00,19:18,0,5.3,False,5845.9,0.0,5845.9,0.0,shift_R002_202401.csv
R002-S01,スタッフR00201,R002_渋谷店,アルバイト,1073,2024-01-29,16:30,22:00,0,5.5,True,5901.5,1475.38,7376.88,0.0,shift_R002_202401.csv
R002-S02,スタッフR00202,R002_渋谷店,アルバイト,1187,2024-01-29,19:00,01:48,45,6.8,True,8071.6,2017.9,10089.5,0.0,shift_R002_202401.csv
R002-S05,スタッフR00205,R002_渋谷店,パート,1168,2024-01-29,19:00,01:42,45,6.7,True,7825.6,1956.4,9782.0,0.0,shift_R002_202401.csv
R002-S06,スタッフR00206,R002_渋谷店,アルバイト,1146,2024-01-29,15:00,19:05,0,4.1,False,4698.6,0.0,4698.6,0.0,shift_R002_202401.csv
R002-S07,スタッフR00207,R002_渋谷店,パート,1272,2024-01-29,11:30,16:18,0,4.8,False,6105.6,0.0,6105.6,0.0,shift_R002_202401.csv
R002-S09,スタッフR00209,R002_渋谷店,パート,1118,2024-01-29,15:30,20:48,0,5.3,False,5925.4,0.0,5925.4,0.0,shift_R002_202401.csv
R002-S10,スタッフR00210,R002_渋谷店,パート,1148,2024-01-29,10:00,17:54,45,7.9,False,9069.2,0.0,9069.2,0.0,shift_R002_202401.csv
R002-S11,スタッフR00211,R002_渋谷店,社員,2189,2024-01-29,11:30,18:42,45,7.2,False,15760.8,0.0,15760.8,0.0,shift_R002_202401.csv
R002-S12,スタッフR00212,R002_渋谷店,アルバイト,1200,2024-01-29,18:00,22:54,0,4.9,True,5880.0,1470.0,7350.0,0.0,shift_R002_202401.csv
R002-S13,スタッフR00213,R002_渋谷店,社員,2170,2024-01-29,11:00,16:36,0,5.6,False,12152.0,0.0,12152.0,0.0,shift_R002_202401.csv
R002-S14,スタッフR00214,R002_渋谷店,アルバイト,1193,2024-01-29,13:30,18:18,0,4.8,False,5726.4,0.0,5726.4,0.0,shift_R002_202401.csv
R002-S15,スタッフR00215,R002_渋谷店,アルバイト,1105,2024-01-29,17:30,00:54,45,7.4,True,8177.0,2044.25,10221.25,0.0,shift_R002_202401.csv
R002-S17,スタッフR00217,R002_渋谷店,アルバイト,1103,2024-01-29,17:00,21:05,0,4.1,False,4522.3,0.0,4522.3,0.0,shift_R002_202401.csv
R002-S18,スタッフR00218,R002_渋谷店,アルバイト,1135,2024-01-29,14:00,17:48,0,3.8,False,4313.0,0.0,4313.0,0.0,shift_R002_202401.csv
R002-S19,スタッフR00219,R002_渋谷店,社員,1955,2024-01-29,11:00,17:18,45,6.3,False,12316.5,0.0,12316.5,0.0,shift_R002_202401.csv
R002-S20,スタッフR00220,R002_渋谷店,パート,1103,2024-01-29,15:00,20:24,0,5.4,False,5956.2,0.0,5956.2,0.0,shift_R002_202401.csv
R002-S01,スタッフR00201,R002_渋谷店,アルバイト,1073,2024-01-30,13:00,19:12,45,6.2,False,6652.6,0.0,6652.6,0.0,shift_R002_202401.csv
R002-S02,スタッフR00202,R002_渋谷店,アルバイト,1187,2024-01-30,13:00,16:36,0,3.6,False,4273.2,0.0,4273.2,0.0,shift_R002_202401.csv
R002-S03,スタッフR00203,R002_渋谷店,アルバイト,1098,2024-01-30,12:00,19:30,45,7.5,False,8235.0,0.0,8235.0,0.0,shift_R002_202401.csv
R002-S05,スタッフR00205,R002_渋谷店,パート,1168,2024-01-30,12:30,18:30,45,6.0,False,7008.0,0.0,7008.0,0.0,shift_R002_202401.csv
R002-S06,スタッフR00206,R002_渋谷店,アルバイト,1146,2024-01-30,10:30,18:12,45,7.7,False,8824.2,0.0,8824.2,0.0,shift_R002_202401.csv
R002-S07,スタッフR00207,R002_渋谷店,パート,1272,2024-01-30,19:30,02:48,45,7.3,True,9285.6,2321.4,11607.0,0.0,shift_R002_202401.csv
R002-S09,スタッフR00209,R002_渋谷店,パート,1118,2024-01-30,19:00,02:00,45,7.0,True,7826.0,1956.5,9782.5,0.0,shift_R002_202401.csv
R002-S10,スタッフR00210,R002_渋谷店,パート,1148,2024-01-30,12:30,16:18,0,3.8,False,4362.4,0.0,4362.4,0.0,shift_R002_202401.csv
R002-S11,スタッフR00211,R002_渋谷店,社員,2189,2024-01-30,10:00,14:05,0,4.1,False,8974.9,0.0,8974.9,0.0,shift_R002_202401.csv
R002-S12,スタッフR00212,R002_渋谷店,アルバイト,1200,2024-01-30,11:00,15:00,0,4.0,False,4800.0,0.0,4800.0,0.0,shift_R002_202401.csv
R002-S13,スタッフR00213,R002_渋谷店,社員,2170,2024-01-30,11:30,18:36,45,7.1,False,15407.0,0.0,15407.0,0.0,shift_R002_202401.csv
R002-S14,スタッフR00214,R002_渋谷店,アルバイト,1193,2024-01-30,12:30,20:00,45,7.5,False,8947.5,0.0,8947.5,0.0,shift_R002_202401.csv
R002-S15,スタッフR00215,R002_渋谷店,アルバイト,1105,2024-01-30,18:00,21:30,0,3.5,False,3867.5,0.0,3867.5,0.0,shift_R002_202401.csv
R002-S16,スタッフR00216,R002_渋谷店,アルバイト,1172,2024-01-30,19:00,02:30,45,7.5,True,8790.0,2197.5,10987.5,0.0,shift_R002_202401.csv
R002-S17,スタッフR00217,R002_渋谷店,アルバイト,1103,2024-01-30,20:30,02:06,0,5.6,True,6176.8,1544.2,7721.0,0.0,shift_R002_202401.csv
R002-S18,スタッフR00218,R002_渋谷店,アルバイト,1135,2024-01-30,10:30,14:35,0,4.1,False,4653.5,0.0,4653.5,0.0,shift_R002_202401.csv
R002-S19,スタッフR00219,R002_渋谷店,社員,1955,2024-01-30,10:30,16:24,0,5.9,False,11534.5,0.0,11534.5,0.0,shift_R002_202401.csv
R002-S20,スタッフR00220,R002_渋谷店,パート,1103,2024-01-30,21:00,02:06,0,5.1,True,5625.3,1406.32,7031.62,0.0,shift_R002_202401.csv
R002-S01,スタッフR00201,R002_渋谷店,アルバイト,1073,2024-01-31,13:00,17:24,0,4.4,False,4721.2,0.0,4721.2,0.0,shift_R002_202401.csv
R002-S02,スタッフR00202,R002_渋谷店,アルバイト,1187,2024-01-31,16:30,20:24,0,3.9,False,4629.3,0.0,4629.3,0.0,shift_R002_202401.csv
R002-S03,スタッフR00203,R002_渋谷店,アルバイト,1098,2024-01-31,10:00,15:36,0,5.6,False,6148.8,0.0,6148.8,0.0,shift_R002_202401.csv
R002-S04,スタッフR00204,R002_渋谷店,アルバイト,1063,2024-01-31,13:30,18:30,0,5.0,False,5315.0,0.0,5315.0,0.0,shift_R002_202401.csv
R002-S06,スタッフR00206,R002_渋谷店,アルバイト,1146,2024-01-31,19:30,23:48,0,4.3,True,4927.8,1231.95,6159.75,0.0,shift_R002_202401.csv
R002-S07,スタッフR00207,R002_渋谷店,パート,1272,2024-01-31,19:30,01:36,45,6.1,True,7759.2,1939.8,9699.0,0.0,shift_R002_202401.csv
R002-S08,スタッフR00208,R002_渋谷店,アルバイト,1060,2024-01-31,16:00,21:06,0,5.1,False,5406.0,0.0,5406.0,0.0,shift_R002_202401.csv
R002-S09,スタッフR00209,R002_渋谷店,パート,1118,2024-01-31,17:00,21:54,0,4.9,False,5478.2,0.0,5478.2,0.0,shift_R002_202401.csv
R002-S10,スタッフR00210,R002_渋谷店,パート,1148,2024-01-31,14:30,20:24,0,5.9,False,6773.2,0.0,6773.2,0.0,shift_R002_202401.csv
R002-S11,スタッフR00211,R002_渋谷店,社員,2189,2024-01-31,10:00,17:18,45,7.3,False,15979.7,0.0,15979.7,0.0,shift_R002_202401.csv
R002-S12,スタッフR00212,R002_渋谷店,アルバイト,1200,2024-01-31,21:00,02:12,0,5.2,True,6240.0,1560.0,7800.0,0.0,shift_R002_202401.csv
R002-S13,スタッフR00213,R002_渋谷店,社員,2170,2024-01-31,09:00,13:05,0,4.1,False,8897.0,0.0,8897.0,0.0,shift_R002_202401.csv
R002-S14,スタッフR00214,R002_渋谷店,アルバイト,1193,2024-01-31,15:00,18:48,0,3.8,False,4533.4,0.0,4533.4,0.0,shift_R002_202401.csv
R002-S15,スタッフR00215,R002_渋谷店,アルバイト,1105,2024-01-31,10:00,17:06,45,7.1,False,7845.5,0.0,7845.5,0.0,shift_R002_202401.csv
R002-S16,スタッフR00216,R002_渋谷店,アルバイト,1172,2024-01-31,19:30,22:54,0,3.4,True,3984.8,996.2,4981.0,0.0,shift_R002_202401.csv
R002-S17,スタッフR00217,R002_渋谷店,アルバイト,1103,2024-01-31,15:00,21:00,45,6.0,False,6618.0,0.0,6618.0,0.0,shift_R002_202401.csv
R002-S18,スタッフR00218,R002_渋谷店,アルバイト,1135,2024-01-31,16:30,23:06,45,6.6,True,7491.0,1872.75,9363.75,0.0,shift_R002_202401.csv
R002-S19,スタッフR00219,R002_渋谷店,社員,1955,2024-01-31,09:30,14:42,0,5.2,False,10166.0,0.0,10166.0,0.0,shift_R002_202401.csv
R002-S20,スタッフR00220,R002_渋谷店,パート,1103,2024-01-31,20:30,00:30,0,4.0,True,4412.0,1103.0,5515.0,0.0,shift_R002_202401.csv
R003-S01,スタッフR00301,R003_池袋店,パート,1249,2024-01-01,18:30,01:54,45,7.4,True,9242.6,2310.65,11553.25,0.0,shift_R003_202401.csv
R003-S02,スタッフR00302,R003_池袋店,アルバイト,1139,2024-01-01,19:30,02:00,45,6.5,True,7403.5,1850.88,9254.38,0.0,shift_R003_202401.csv
R003-S03,スタッフR00303,R003_池袋店,アルバイト,1138,2024-01-01,19:30,02:18,45,6.8,True,7738.4,1934.6,9673.0,0.0,shift_R003_202401.csv
R003-S04,スタッフR00304,R003_池袋店,アルバイト,1120,2024-01-01,17:30,01:00,45,7.5,True,8400.0,2100.0,10500.0,0.0,shift_R003_202401.csv
R003-S05,スタッフR00305,R003_池袋店,アルバイト,1107,2024-01-01,17:00,21:18,0,4.3,False,4760.1,0.0,4760.1,0.0,shift_R003_202401.csv
R003-S06,スタッフR00306,R003_池袋店,アルバイト,1099,2024-01-01,13:00,20:00,45,7.0,False,7693.0,0.0,7693.0,0.0,shift_R003_202401.csv
R003-S07,スタッフR00307,R003_池袋店,アルバイト,1166,2024-01-01,15:00,21:30,45,6.5,False,7579.0,0.0,7579.0,0.0,shift_R003_202401.csv
R003-S08,スタッフR00308,R003_池袋店,社員,2006,2024-01-01,10:00,15:00,0,5.0,False,10030.0,0.0,10030.0,0.0,shift_R003_202401.csv
R003-S09,スタッフR00309,R003_池袋店,アルバイト,1197,2024-01-01,15:00,20:48,0,5.8,False,6942.6,0.0,6942.6,0.0,shift_R003_202401.csv
R003-S11,スタッフR00311,R003_池袋店,アルバイト,1116,2024-01-01,13:30,17:24,0,3.9,False,4352.4,0.0,4352.4,0.0,shift_R003_202401.csv
R003-S12,スタッフR00312,R003_池袋店,アルバイト,1094,2024-01-01,13:30,20:12,45,6.7,False,7329.8,0.0,7329.8,0.0,shift_R003_202401.csv
R003-S13,スタッフR00313,R003_池袋店,アルバイト,1154,2024-01-01,13:30,17:30,0,4.0,False,4616.0,0.0,4616.0,0.0,shift_R003_202401.csv
R003-S14,スタッフR00314,R003_池袋店,アルバイト,1179,2024-01-01,13:30,17:18,0,3.8,False,4480.2,0.0,4480.2,0.0,shift_R003_202401.csv
R003-S16,スタッフR00316,R003_池袋店,パート,1243,2024-01-01,20:30,02:36,45,6.1,True,7582.3,1895.58,9477.88,0.0,shift_R003_202401.csv
R003-S17,スタッフR00317,R003_池袋店,社員,1837,2024-01-01,11:00,18:12,45,7.2,False,13226.4,0.0,13226.4,0.0,shift_R003_202401.csv
R003-S18,スタッフR00318,R003_池袋店,アルバイト,1178,2024-01-01,15:30,23:00,45,7.5,True,8835.0,2208.75,11043.75,0.0,shift_R003_202401.csv
R003-S19,スタッフR00319,R003_池袋店,パート,1175,2024-01-01,19:30,01:00,0,5.5,True,6462.5,1615.62,8078.12,0.0,shift_R003_202401.csv
R003-S20,スタッフR00320,R003_池袋店,アルバイト,1137,2024-01-01,18:30,23:30,0,5.0,True,5685.0,1421.25,7106.25,0.0,shift_R003_202401.csv
R003-S01,スタッフR00301,R003_池袋店,パート,1249,2024-01-02,12:00,17:36,0,5.6,False,6994.4,0.0,6994.4,0.0,shift_R003_202401.csv
R003-S02,スタッフR00302,R003_池袋店,アルバイト,1139,2024-01-02,18:00,23:30,0,5.5,True,6264.5,1566.12,7830.62,0.0,shift_R003_202401.csv
R003-S03,スタッフR00303,R003_池袋店,アルバイト,1138,2024-01-02,20:00,01:18,0,5.3,True,6031.4,1507.85,7539.25,0.0,shift_R003_202401.csv
R003-S05,スタッフR00305,R003_池袋店,アルバイト,1107,2024-01-02,15:00,18:06,0,3.1,False,3431.7,0.0,3431.7,0.0,shift_R003_202401.csv
R003-S06,スタッフR00306,R003_池袋店,アルバイト,1099,2024-01-02,19:00,23:36,0,4.6,True,5055.4,1263.85,6319.25,0.0,shift_R003_202401.csv
R003-S07,スタッフR00307,R003_池袋店,アルバイト,1166,2024-01-02,14:00,19:42,0,5.7,False,6646.2,0.0,6646.2,0.0,shift_R003_202401.csv
R003-S08,スタッフR00308,R003_池袋店,社員,2006,2024-01-02,10:30,15:18,0,4.8,False,9628.8,0.0,9628.8,0.0,shift_R003_202401.csv
R003-S09,スタッフR00309,R003_池袋店,アルバイト,1197,2024-01-02,13:30,20:00,45,6.5,False,7780.5,0.0,7780.5,0.0,shift_R003_202401.csv
R003-S10,スタッフR00310,R003_池袋店,アルバイト,1051,2024-01-02,16:30,21:48,0,5.3,False,5570.3,0.0,5570.3,0.0,shift_R003_202401.csv
R003-S11,スタッフR00311,R003_池袋店,アルバイト,1116,2024-01-02,19:00,02:06,45,7.1,True,7923.6,1980.9,9904.5,0.0,shift_R003_202401.csv
R003-S12,スタッフR00312,R003_池袋店,アルバイト,1094,2024-01-02,13:30,20:48,45,7.3,False,7986.2,0.0,7986.2,0.0,shift_R003_202401.csv
R003-S14,スタッフR00314,R003_池袋店,アルバイト,1179,2024-01-02,21:00,02:24,0,5.4,True,6366.6,1591.65,7958.25,0.0,shift_R003_202401.csv
R003-S16,スタッフR00316,R003_池袋店,パート,1243,2024-01-02,12:30,19:24,45,6.9,False,8576.7,0.0,8576.7,0.0,shift_R003_202401.csv
R003-S17,スタッフR00317,R003_池袋店,社員,1837,2024-01-02,11:00,16:00,0,5.0,False,9185.0,0.0,9185.0,0.0,shift_R003_202401.csv
R003-S18,スタッフR00318,R003_池袋店,アルバイト,1178,2024-01-02,10:00,17:06,45,7.1,False,8363.8,0.0,8363.8,0.0,shift_R003_202401.csv
R003-S19,スタッフR00319,R003_池袋店,パート,1175,2024-01-02,20:00,01:12,0,5.2,True,6110.0,1527.5,7637.5,0.0,shift_R003_202401.csv
R003-S20,スタッフR00320,R003_池袋店,アルバイト,1137,2024-01-02,15:30,21:18,0,5.8,False,6594.6,0.0,6594.6,0.0,shift_R003_202401.csv
R003-S01,スタッフR00301,R003_池袋店,パート,1249,2024-01-03,14:30,17:36,0,3.1,False,3871.9,0.0,3871.9,0.0,shift_R003_202401.csv
R003-S03,スタッフR00303,R003_池袋店,アルバイト,1138,2024-01-03,19:00,00:54,0,5.9,True,6714.2,1678.55,8392.75,0.0,shift_R003_202401.csv
R003-S04,スタッフR00304,R003_池袋店,アルバイト,1120,2024-01-03,18:00,01:54,45,7.9,True,8848.0,2212.0,11060.0,0.0,shift_R003_202401.csv
R003-S05,スタッフR00305,R003_池袋店,アルバイト,1107,2024-01-03,15:30,22:24,45,6.9,True,7638.3,1909.58,9547.88,0.0,shift_R003_202401.csv
R003-S06,スタッフR00306,R003_池袋店,アルバイト,1099,2024-01-03,11:30,17:36,45,6.1,False,6703.9,0.0,6703.9,0.0,shift_R003_202401.csv
R003-S07,スタッフR00307,R003_池袋店,アルバイト,1166,2024-01-03,12:00,18:12,45,6.2,False,7229.2,0.0,7229.2,0.0,shift_R003_202401.csv
R003-S08,スタッフR00308,R003_池袋店,社員,2006,2024-01-03,10:30,17:42,45,7.2,False,14443.2,0.0,14443.2,0.0,shift_R003_202401.csv
R003-S11,スタッフR00311,R003_池袋店,アルバイト,1116,2024-01-03,15:30,22:06,45,6.6,True,7365.6,1841.4,9207.0,0.0,shift_R003_202401.csv
R003-S12,スタッフR00312,R003_池袋店,アルバイト,1094,2024-01-03,16:30,23:54,45,7.4,True,8095.6,2023.9,10119.5,0.0,shift_R003_202401.csv
R003-S13,スタッフR00313,R003_池袋店,アルバイト,1154,2024-01-03,15:30,20:36,0,5.1,False,5885.4,0.0,5885.4,0.0,shift_R003_202401.csv
R003-S16,スタッフR00316,R003_池袋店,パート,1243,2024-01-03,20:30,04:12,45,7.7,True,9571.1,2392.78,11963.88,0.0,shift_R003_202401.csv
R003-S17,スタッフR00317,R003_池袋店,社員,1837,2024-01-03,09:00,12:48,0,3.8,False,6980.6,0.0,6980.6,0.0,shift_R003_202401.csv
R003-S20,スタッフR00320,R003_池袋店,アルバイト,1137,2024-01-03,18:00,21:06,0,3.1,False,3524.7,0.0,3524.7,0.0,shift_R003_202401.csv
R003-S01,スタッフR00301,R003_池袋店,パート,1249,2024-01-04,11:00,15:18,0,4.3,False,5370.7,0.0,5370.7,0.0,shift_R003_202401.csv
R003-S03,スタッフR00303,R003_池袋店,アルバイト,1138,2024-01-04,16:30,20:35,0,4.1,False,4665.8,0.0,4665.8,0.0,shift_R003_202401.csv
R003-S04,スタッフR00304,R003_池袋店,アルバイト,1120,2024-01-04,17:00,20:42,0,3.7,False,4144.0,0.0,4144.0,0.0,shift_R003_202401.csv
R003-S05,スタッフR00305,R003_池袋店,アルバイト,1107,2024-01-04,10:00,16:18,45,6.3,False,6974.1,0.0,6974.1,0.0,shift_R003_202401.csv
R003-S06,スタッフR00306,R003_池袋店,アルバイト,1099,2024-01-04,15:30,20:48,0,5.3,False,5824.7,0.0,5824.7,0.0,shift_R003_202401.csv
R003-S07,スタッフR00307,R003_池袋店,アルバイト,1166,2024-01-04,14:30,18:12,0,3.7,False,4314.2,0.0,4314.2,0.0,shift_R003_202401.csv
R003-S08,スタッフR00308,R003_池袋店,社員,2006,2024-01-04,11:00,17:00,45,6.0,False,12036.0,0.0,12036.0,0.0,shift_R003_202401.csv
R003-S09,スタッフR00309,R003_池袋店,アルバイト,1197,2024-01-04,21:30,03:06,0,5.6,True,6703.2,1675.8,8379.0,0.0,shift_R003_202401.csv
R003-S10,スタッフR00310,R003_池袋店,アルバイト,1051,2024-01-04,14:30,19:54,0,5.4,False,5675.4,0.0,5675.4,0.0,shift_R003_202401.csv
R003-S11,スタッフR00311,R003_池袋店,アルバイト,1116,2024-01-04,11:30,16:00,0,4.5,False,5022.0,0.0,5022.0,0.0,shift_R003_202401.csv
R003-S12,スタッフR00312,R003_池袋店,アルバイト,1094,2024-01-04,12:30,15:36,0,3.1,False,3391.4,0.0,3391.4,0.0,shift_R003_202401.csv
R003-S13,スタッフR00313,R003_池袋店,アルバイト,1154,2024-01-04,12:30,16:54,0,4.4,False,5077.6,0.0,5077.6,0.0,shift_R003_202401.csv
R003-S14,スタッフR00314,R003_池袋店,アルバイト,1179,2024-01-04,21:30,05:12,45,7.7,True,9078.3,2269.57,11347.87,0.0,shift_R003_202401.csv
R003-S15,スタッフR00315,R003_池袋店,アルバイト,1077,2024-01-04,10:30,17:30,45,7.0,False,7539.0,0.0,7539.0,0.0,shift_R003_202401.csv
R003-S16,スタッフR00316,R003_池袋店,パート,1243,2024-01-04,10:30,14:24,0,3.9,False,4847.7,0.0,4847.7,0.0,shift_R003_202401.csv
R003-S17,スタッフR00317,R003_池袋店,社員,1837,2024-01-04,10:30,14:42,0,4.2,False,7715.4,0.0,7715.4,0.0,shift_R003_202401.csv
R003-S18,スタッフR00318,R003_池袋店,アルバイト,1178,2024-01-04,20:30,03:36,45,7.1,True,8363.8,2090.95,10454.75,0.0,shift_R003_202401.csv
R003-S19,スタッフR00319,R003_池袋店,パート,1175,2024-01-04,11:30,17:36,45,6.1,False,7167.5,0.0,7167.5,0.0,shift_R003_202401.csv
R003-S20,スタッフR00320,R003_池袋店,アルバイト,1137,2024-01-04,19:30,23:54,0,4.4,True,5002.8,1250.7,6253.5,0.0,shift_R003_202401.csv
R003-S01,スタッフR00301,R003_池袋店,パート,1249,2024-01-05,14:30,18:24,0,3.9,False,4871.1,0.0,4871.1,0.0,shift_R003_202401.csv
R003-S05,スタッフR00305,R003_池袋店,アルバイト,1107,2024-01-05,17:30,00:00,45,6.5,True,7195.5,1798.88,8994.38,0.0,shift_R003_202401.csv
R003-S06,スタッフR00306,R003_池袋店,アルバイト,1099,2024-01-05,15:00,18:48,0,3.8,False,4176.2,0.0,4176.2,0.0,shift_R003_202401.csv
R003-S07,スタッフR00307,R003_池袋店,アルバイト,1166,2024-01-05,10:00,17:54,45,7.9,False,9211.4,0.0,9211.4,0.0,shift_R003_202401.csv
R003-S08,スタッフR00308,R003_池袋店,社員,2006,2024-01-05,09:30,16:06,45,6.6,False,13239.6,0.0,13239.6,0.0,shift_R003_202401.csv
R003-S09,スタッフR00309,R003_池袋店,アルバイト,1197,2024-01-05,12:00,17:30,0,5.5,False,6583.5,0.0,6583.5,0.0,shift_R003_202401.csv
R003-S10,スタッフR00310,R003_池袋店,アルバイト,1051,2024-01-05,14:30,22:30,60,8.0,True,8408.0,2102.0,10510.0,0.0,shift_R003_202401.csv
R003-S11,スタッフR00311,R003_池袋店,アルバイト,1116,2024-01-05,10:30,13:54,0,3.4,False,3794.4,0.0,3794.4,0.0,shift_R003_202401.csv
R003-S12,スタッフR00312,R003_池袋店,アルバイト,1094,2024-01-05,12:00,16:18,0,4.3,False,4704.2,0.0,4704.2,0.0,shift_R003_202401.csv
R003-S13,スタッフR00313,R003_池袋店,アルバイト,1154,2024-01-05,18:30,22:24,0,3.9,True,4500.6,1125.15,5625.75,0.0,shift_R003_202401.csv
